//Npcs Lorencia
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
306	33	5	130	20	-1	//Death Rider
306	33	5	130	20	-1	//Death Rider
306	33	5	145	14	-1	//Death Rider
306	33	5	145	14	-1	//Death Rider
306	33	5	233	39	-1	//Death Rider
306	33	5	192	78	-1	//Death Rider
306	33	5	200	108	-1	//Death Rider
306	33	5	216	82	-1	//Death Rider
306	33	5	221	145	-1	//Death Rider
306	33	5	237	136	-1	//Death Rider
306	33	5	183	94	-1	//Death Rider
306	33	5	218	91	-1	//Death Rider
307	33	5	173	16	-1	//Forest Orc
307	33	5	173	15	-1	//Forest Orc
307	33	5	173	15	-1	//Forest Orc
307	33	5	173	17	-1	//Forest Orc
307	33	5	185	14	-1	//Forest Orc
307	33	5	185	14	-1	//Forest Orc
307	33	5	227	94	-1	//Forest Orc
307	33	5	232	75	-1	//Forest Orc
307	33	5	234	82	-1	//Forest Orc
307	33	5	233	119	-1	//Forest Orc
307	33	5	238	152	-1	//Forest Orc
307	33	5	170	137	-1	//Forest Orc
308	33	5	101	11	-1	//Death Tree
308	33	5	102	11	-1	//Death Tree
308	33	5	103	11	-1	//Death Tree
308	33	5	104	11	-1	//Death Tree
308	33	5	105	11	-1	//Death Tree
308	33	5	115	15	-1	//Death Tree
308	33	5	115	15	-1	//Death Tree
308	33	5	115	15	-1	//Death Tree
308	33	5	115	15	-1	//Death Tree
308	33	5	139	9	-1	//Death Tree
308	33	5	126	26	-1	//Death Tree
308	33	5	192	16	-1	//Death Tree
308	33	5	182	27	-1	//Death Tree
308	33	5	167	57	-1	//Death Tree
308	33	5	161	24	-1	//Death Tree
308	33	5	151	39	-1	//Death Tree
308	33	5	210	33	-1	//Death Tree
308	33	5	169	84	-1	//Death Tree
309	33	5	119	101	-1	//Hell Maine
309	33	5	138	72	-1	//Hell Maine
309	33	5	119	101	-1	//Hell Maine
309	33	5	138	72	-1	//Hell Maine
309	33	5	119	101	-1	//Hell Maine
309	33	5	138	72	-1	//Hell Maine
309	33	5	119	101	-1	//Hell Maine
309	33	5	138	72	-1	//Hell Maine
309	33	5	138	72	-1	//Hell Maine
549	33	30	133	222	-1	//Bloody Forest Orc
549	33	30	130	229	-1	//Bloody Forest Orc
549	33	30	136	228	-1	//Bloody Forest Orc
549	33	30	133	216	-1	//Bloody Forest Orc
549	33	30	138	215	-1	//Bloody Forest Orc
549	33	30	24	46	-1	//Bloody Forest Orc
549	33	30	39	58	-1	//Bloody Forest Orc
550	33	30	153	239	-1	//Bloody Death Rider
550	33	30	165	238	-1	//Bloody Death Rider
550	33	30	160	230	-1	//Bloody Death Rider
550	33	30	156	226	-1	//Bloody Death Rider
550	33	30	150	233	-1	//Bloody Death Rider
550	33	30	26	62	-1	//Bloody Death Rider
550	33	30	39	53	-1	//Bloody Death Rider
551	33	30	134	189	-1	//Bloody Blue Golem
551	33	30	139	182	-1	//Bloody Blue Golem
551	33	30	129	180	-1	//Bloody Blue Golem
551	33	30	122	188	-1	//Bloody Blue Golem
551	33	30	141	192	-1	//Bloody Blue Golem
551	33	30	129	198	-1	//Bloody Blue Golem
551	33	30	51	62	-1	//Bloody Blue Golem
551	33	30	39	45	-1	//Bloody Blue Golem
552	33	30	21	189	-1	//Bloody Witch Queen
552	33	30	20	180	-1	//Bloody Witch Queen
552	33	30	25	184	-1	//Bloody Witch Queen
552	33	30	28	179	-1	//Bloody Witch Queen
552	33	30	28	192	-1	//Bloody Witch Queen
552	33	30	47	49	-1	//Bloody Witch Queen
end

//Npcs Lost Kalima
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
259	36	0	19	31	1	//Oracle Layla
end

//Monsters Lost Kalima
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
2
331	36	30	40	9	-1	//Aegis
331	36	30	36	26	-1	//Aegis
331	36	30	33	19	-1	//Aegis
331	36	30	37	16	-1	//Aegis
331	36	30	42	23	-1	//Aegis
331	36	30	42	9	-1	//Aegis
331	36	30	45	16	-1	//Aegis
331	36	30	50	25	-1	//Aegis
331	36	30	52	14	-1	//Aegis
331	36	30	58	24	-1	//Aegis
331	36	30	62	23	-1	//Aegis
331	36	30	69	24	-1	//Aegis
332	36	30	75	13	-1	//Lord Centurion
332	36	30	78	19	-1	//Lord Centurion
332	36	30	80	12	-1	//Lord Centurion
332	36	30	79	26	-1	//Lord Centurion
332	36	30	97	17	-1	//Lord Centurion
332	36	30	81	14	-1	//Lord Centurion
332	36	30	91	9	-1	//Lord Centurion
332	36	30	98	10	-1	//Lord Centurion
332	36	30	109	26	-1	//Lord Centurion
332	36	30	119	44	-1	//Lord Centurion
333	36	30	94	19	-1	//Bloody Soldier
333	36	30	113	20	-1	//Bloody Soldier
333	36	30	109	24	-1	//Bloody Soldier
333	36	30	104	32	-1	//Bloody Soldier
333	36	30	112	40	-1	//Bloody Soldier
333	36	30	108	36	-1	//Bloody Soldier
333	36	30	108	37	-1	//Bloody Soldier
333	36	30	107	41	-1	//Bloody Soldier
333	36	30	115	65	-1	//Bloody Soldier
333	36	30	115	60	-1	//Bloody Soldier
333	36	30	104	66	-1	//Bloody Soldier
333	36	30	116	75	-1	//Bloody Soldier
334	36	30	109	54	-1	//Death Angel
334	36	30	107	54	-1	//Death Angel
334	36	30	120	67	-1	//Death Angel
334	36	30	115	78	-1	//Death Angel
334	36	30	118	78	-1	//Death Angel
334	36	30	105	91	-1	//Death Angel
334	36	30	97	96	-1	//Death Angel
334	36	30	101	92	-1	//Death Angel
334	36	30	109	101	-1	//Death Angel
334	36	30	88	87	-1	//Death Angel
335	36	30	113	83	-1	//Necron
335	36	30	122	96	-1	//Necron
335	36	30	101	108	-1	//Necron
335	36	30	81	81	-1	//Necron
335	36	30	87	92	-1	//Necron
335	36	30	73	77	-1	//Necron
335	36	30	77	82	-1	//Necron
335	36	30	63	69	-1	//Necron
336	36	30	77	86	-1	//Death Centurion
336	36	30	82	91	-1	//Death Centurion
336	36	30	70	69	-1	//Death Centurion
336	36	30	54	78	-1	//Death Centurion
336	36	30	65	71	-1	//Death Centurion
337	36	30	37	68	-1	//Schriker
337	36	30	45	70	-1	//Schriker
337	36	30	36	49	-1	//Schriker
337	36	30	30	62	-1	//Schriker
337	36	30	27	48	-1	//Schriker
337	36	30	41	76	-1	//Schriker
337	36	30	45	90	-1	//Schriker
337	36	30	36	104	-1	//Schriker
337	36	30	48	112	-1	//Schriker
337	36	30	43	91	-1	//Schriker
337	36	30	42	94	-1	//Schriker
337	36	30	38	112	-1	//Schriker
275	29	30	23	86	-1	//Relics of Kundun
end

//Monsters Kanturu Ruins
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
2
350	37	30	188	11	-1	//Berserker
350	37	30	151	11	-1	//Berserker
350	37	30	154	41	-1	//Berserker
350	37	30	150	56	-1	//Berserker
350	37	30	158	57	-1	//Berserker
350	37	30	165	50	-1	//Berserker
350	37	30	92	34	-1	//Berserker
350	37	30	137	47	-1	//Berserker
350	37	30	85	61	-1	//Berserker
350	37	30	85	21	-1	//Berserker
350	37	30	61	31	-1	//Berserker
350	37	30	71	20	-1	//Berserker
350	37	30	46	34	-1	//Berserker
350	37	30	64	97	-1	//Berserker
350	37	30	66	99	-1	//Berserker
350	37	30	48	103	-1	//Berserker
350	37	30	31	87	-1	//Berserker
350	37	30	50	49	-1	//Berserker
350	37	30	55	104	-1	//Berserker
350	37	30	38	51	-1	//Berserker
350	37	30	56	44	-1	//Berserker
350	37	30	65	35	-1	//Berserker
350	37	30	101	68	-1	//Berserker
350	37	30	122	22	-1	//Berserker
350	37	30	129	19	-1	//Berserker
350	37	30	137	26	-1	//Berserker
350	37	30	117	40	-1	//Berserker
350	37	30	145	47	-1	//Berserker
350	37	30	225	141	-1	//Berserker
350	37	30	157	204	-1	//Berserker
350	37	30	170	224	-1	//Berserker
350	37	30	189	211	-1	//Berserker
351	37	30	188	218	-1	//Splinter Wolf
351	37	30	159	232	-1	//Splinter Wolf
351	37	30	36	234	-1	//Splinter Wolf
351	37	30	42	235	-1	//Splinter Wolf
351	37	30	118	232	-1	//Splinter Wolf
351	37	30	55	228	-1	//Splinter Wolf
351	37	30	75	231	-1	//Splinter Wolf
351	37	30	69	238	-1	//Splinter Wolf
351	37	30	174	196	-1	//Splinter Wolf
351	37	30	94	234	-1	//Splinter Wolf
351	37	30	100	240	-1	//Splinter Wolf
351	37	30	114	239	-1	//Splinter Wolf
351	37	30	135	223	-1	//Splinter Wolf
351	37	30	143	239	-1	//Splinter Wolf
351	37	30	151	206	-1	//Splinter Wolf
351	37	30	155	196	-1	//Splinter Wolf
351	37	30	180	225	-1	//Splinter Wolf
351	37	30	172	215	-1	//Splinter Wolf
351	37	30	42	227	-1	//Splinter Wolf
352	37	30	207	187	-1	//Iron Rider
352	37	30	187	205	-1	//Iron Rider
352	37	30	172	205	-1	//Iron Rider
352	37	30	207	195	-1	//Iron Rider
352	37	30	198	179	-1	//Iron Rider
352	37	30	180	164	-1	//Iron Rider
352	37	30	174	170	-1	//Iron Rider
352	37	30	185	148	-1	//Iron Rider
352	37	30	165	157	-1	//Iron Rider
352	37	30	165	165	-1	//Iron Rider
352	37	30	175	150	-1	//Iron Rider
352	37	30	214	143	-1	//Iron Rider
352	37	30	217	145	-1	//Iron Rider
352	37	30	204	137	-1	//Iron Rider
352	37	30	195	156	-1	//Iron Rider
352	37	30	195	148	-1	//Iron Rider
352	37	30	236	135	-1	//Iron Rider
352	37	30	223	132	-1	//Iron Rider
352	37	30	212	125	-1	//Iron Rider
352	37	30	222	113	-1	//Iron Rider
353	37	30	217	141	-1	//Satyros
353	37	30	226	154	-1	//Satyros
353	37	30	218	164	-1	//Satyros
353	37	30	213	165	-1	//Satyros
353	37	30	195	152	-1	//Satyros
353	37	30	193	181	-1	//Satyros
353	37	30	166	162	-1	//Satyros
353	37	30	182	150	-1	//Satyros
353	37	30	233	123	-1	//Satyros
353	37	30	234	132	-1	//Satyros
353	37	30	236	91	-1	//Satyros
353	37	30	231	96	-1	//Satyros
353	37	30	234	101	-1	//Satyros
353	37	30	220	155	-1	//Satyros
353	37	30	178	168	-1	//Satyros
353	37	30	225	86	-1	//Satyros
353	37	30	224	82	-1	//Satyros
353	37	30	230	82	-1	//Satyros
353	37	30	229	58	-1	//Satyros
353	37	30	226	68	-1	//Satyros
353	37	30	206	38	-1	//Satyros
353	37	30	213	44	-1	//Satyros
353	37	30	214	35	-1	//Satyros
353	37	30	215	37	-1	//Satyros
353	37	30	224	43	-1	//Satyros
354	37	30	204	35	-1	//Blade Hunter
354	37	30	221	47	-1	//Blade Hunter
354	37	30	207	40	-1	//Blade Hunter
354	37	30	189	14	-1	//Blade Hunter
354	37	30	187	7	-1	//Blade Hunter
354	37	30	175	10	-1	//Blade Hunter
354	37	30	148	19	-1	//Blade Hunter
354	37	30	155	18	-1	//Blade Hunter
354	37	30	164	22	-1	//Blade Hunter
354	37	30	165	40	-1	//Blade Hunter
354	37	30	167	43	-1	//Blade Hunter
354	37	30	152	59	-1	//Blade Hunter
354	37	30	156	59	-1	//Blade Hunter
354	37	30	148	51	-1	//Blade Hunter
354	37	30	134	39	-1	//Blade Hunter
354	37	30	138	39	-1	//Blade Hunter
354	37	30	142	41	-1	//Blade Hunter
354	37	30	120	28	-1	//Blade Hunter
354	37	30	126	18	-1	//Blade Hunter
354	37	30	124	25	-1	//Blade Hunter
354	37	30	116	43	-1	//Blade Hunter
354	37	30	122	44	-1	//Blade Hunter
355	37	30	176	41	-1	//Kentauros
355	37	30	181	15	-1	//Kentauros
355	37	30	153	15	-1	//Kentauros
355	37	30	163	33	-1	//Kentauros
355	37	30	181	27	-1	//Kentauros
355	37	30	137	42	-1	//Kentauros
355	37	30	136	51	-1	//Kentauros
355	37	30	117	26	-1	//Kentauros
355	37	30	119	55	-1	//Kentauros
355	37	30	115	65	-1	//Kentauros
355	37	30	76	53	-1	//Kentauros
355	37	30	72	62	-1	//Kentauros
355	37	30	87	71	-1	//Kentauros
356	37	30	87	36	-1	//Gigantis
356	37	30	77	28	-1	//Gigantis
356	37	30	66	21	-1	//Gigantis
356	37	30	59	40	-1	//Gigantis
356	37	30	90	39	-1	//Gigantis
356	37	30	41	37	-1	//Gigantis
356	37	30	51	32	-1	//Gigantis
356	37	30	77	19	-1	//Gigantis
356	37	30	68	28	-1	//Gigantis
357	37	30	37	59	-1	//Genocider
357	37	30	45	70	-1	//Genocider
357	37	30	35	69	-1	//Genocider
357	37	30	63	101	-1	//Genocider
357	37	30	35	55	-1	//Genocider
357	37	30	32	76	-1	//Genocider
357	37	30	58	104	-1	//Genocider
357	37	30	58	92	-1	//Genocider
357	37	30	46	102	-1	//Genocider
357	37	30	47	54	-1	//Genocider
357	37	30	44	44	-1	//Genocider
553	37	30	53	149	-1	//Berserker Warrior
553	37	30	49	138	-1	//Berserker Warrior
553	37	30	59	133	-1	//Berserker Warrior
553	37	30	59	146	-1	//Berserker Warrior
553	37	30	59	154	-1	//Berserker Warrior
553	37	30	66	154	-1	//Berserker Warrior
553	37	30	55	141	-1	//Berserker Warrior
553	37	30	88	123	-1	//Berserker Warrior
554	37	30	121	164	-1	//Kentauros Warrior
554	37	30	112	161	-1	//Kentauros Warrior
554	37	30	129	164	-1	//Kentauros Warrior
554	37	30	123	164	-1	//Kentauros Warrior
554	37	30	139	158	-1	//Kentauros Warrior
554	37	30	145	150	-1	//Kentauros Warrior
555	37	30	101	145	-1	//Gigantis Warrior
555	37	30	96	135	-1	//Gigantis Warrior
555	37	30	103	133	-1	//Gigantis Warrior
555	37	30	112	140	-1	//Gigantis Warrior
555	37	30	106	149	-1	//Gigantis Warrior
555	37	30	104	141	-1	//Gigantis Warrior
555	37	30	103	108	-1	//Gigantis Warrior
556	37	30	176	107	-1	//Genocider Warrior
556	37	30	183	107	-1	//Genocider Warrior
556	37	30	190	102	-1	//Genocider Warrior
556	37	30	191	94	-1	//Genocider Warrior
556	37	30	187	89	-1	//Genocider Warrior
556	37	30	180	88	-1	//Genocider Warrior
556	37	30	173	90	-1	//Genocider Warrior
556	37	30	165	90	-1	//Genocider Warrior
556	37	30	113	102	-1	//Genocider Warrior
end

//Npcs Kanturu Remain
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
367	38	0	141	191	2	//Gateway Machine
end

//Traps Kanturu Remain
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
105	38	30	97	96	8	//Canon Trap
105	38	30	97	78	8	//Canon Trap
105	38	30	122	74	8	//Canon Trap
105	38	30	136	70	8	//Canon Trap
105	38	30	152	78	8	//Canon Trap
105	38	30	177	89	8	//Canon Trap
105	38	30	186	105	8	//Canon Trap
105	38	30	201	134	8	//Canon Trap
105	38	30	150	152	8	//Canon Trap
105	38	30	138	152	8	//Canon Trap
105	38	30	107	153	8	//Canon Trap
105	38	30	111	153	8	//Canon Trap
105	38	30	123	79	8	//Canon Trap
105	38	30	137	104	8	//Canon Trap
106	38	30	141	155	8	//Laser Trap
106	38	30	138	166	8	//Laser Trap
106	38	30	141	166	8	//Laser Trap
106	38	30	144	166	8	//Laser Trap
106	38	30	138	171	8	//Laser Trap
106	38	30	141	171	8	//Laser Trap
106	38	30	144	171	8	//Laser Trap
106	38	30	138	177	8	//Laser Trap
106	38	30	141	177	8	//Laser Trap
106	38	30	144	177	8	//Laser Trap
106	38	30	138	183	8	//Laser Trap
106	38	30	141	183	8	//Laser Trap
106	38	30	144	183	8	//Laser Trap
end

//Monsters Kanturu Remain
//=====================================================
//Mob	Map	Rad	X	Y	Dir	Name
//=====================================================
2
358	38	30	140	76	-1	//Persona
358	38	30	97	78	-1	//Persona
358	38	30	124	69	-1	//Persona
358	38	30	138	67	-1	//Persona
358	38	30	183	86	-1	//Persona
358	38	30	175	104	-1	//Persona
358	38	30	106	159	-1	//Persona
358	38	30	111	159	-1	//Persona
358	38	30	105	133	-1	//Persona
358	38	30	119	126	-1	//Persona
358	38	30	135	150	-1	//Persona
358	38	30	177	129	-1	//Persona
358	38	30	193	146	-1	//Persona
358	38	30	195	105	-1	//Persona
358	38	30	163	82	-1	//Persona
358	38	30	132	97	-1	//Persona
358	38	30	158	137	-1	//Persona
358	38	30	171	141	-1	//Persona
358	38	30	147	148	-1	//Persona
358	38	30	152	120	-1	//Persona
358	38	30	102	78	-1	//Persona
358	38	30	128	69	-1	//Persona
358	38	30	156	120	-1	//Persona
358	38	30	127	135	-1	//Persona
358	38	30	106	154	-1	//Persona
358	38	30	111	154	-1	//Persona
358	38	30	108	148	-1	//Persona
359	38	30	159	98	-1	//Twin Tail
359	38	30	100	97	-1	//Twin Tail
359	38	30	99	85	-1	//Twin Tail
359	38	30	125	74	-1	//Twin Tail
359	38	30	113	96	-1	//Twin Tail
359	38	30	111	79	-1	//Twin Tail
359	38	30	123	88	-1	//Twin Tail
359	38	30	139	99	-1	//Twin Tail
359	38	30	178	92	-1	//Twin Tail
359	38	30	198	121	-1	//Twin Tail
359	38	30	197	136	-1	//Twin Tail
359	38	30	126	98	-1	//Twin Tail
359	38	30	135	88	-1	//Twin Tail
359	38	30	117	135	-1	//Twin Tail
359	38	30	101	139	-1	//Twin Tail
359	38	30	149	85	-1	//Twin Tail
359	38	30	153	78	-1	//Twin Tail
359	38	30	151	160	-1	//Twin Tail
359	38	30	179	139	-1	//Twin Tail
359	38	30	187	145	-1	//Twin Tail
359	38	30	168	94	-1	//Twin Tail
359	38	30	199	131	-1	//Twin Tail
359	38	30	195	115	-1	//Twin Tail
359	38	30	185	97	-1	//Twin Tail
360	38	30	122	127	-1	//Dreadfear
360	38	30	110	140	-1	//Dreadfear
360	38	30	140	162	-1	//Dreadfear
360	38	30	176	117	-1	//Dreadfear
360	38	30	162	129	-1	//Dreadfear
360	38	30	167	129	-1	//Dreadfear
360	38	30	137	142	-1	//Dreadfear
360	38	30	150	151	-1	//Dreadfear
360	38	30	163	148	-1	//Dreadfear
360	38	30	177	150	-1	//Dreadfear
360	38	30	152	110	-1	//Dreadfear
360	38	30	164	112	-1	//Dreadfear
end

//Npcs Kantru Tower
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
368	39	0	77	177	2	//Elpis
end

//Npcs Elbeland
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
249	51	0	49	229	1	//Guard
256	51	0	37	241	1	//Lahap
415	51	0	44	230	1	//Silvia
416	51	0	28	237	2	//Leah
417	51	0	37	219	2	//Marseille
257	51	0	43	191	3	//Shadow Phantom Soldier
257	51	0	57	232	3	//Shadow Phantom Soldier
257	51	0	73	220	1	//Shadow Phantom Soldier
240	51	0	50	229	1	//Safeaty Guard
385	51	0	55	243	1	//Mirage
452	51	0	46	243	1	//Seed Master
453	51	0	50	243	1	//Seed Researcher
540	51	0	49	216	2	//Lugard
492	51	0	23	225	3	//Moss
579	51	0	20	214	3	//David
566	51	0	53	198	2	//Mercenary Guild Felicia
end

//Monsters Elbeland
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
2
418	51	30	45	160	-1	//Strange Rabbit
418	51	30	31	157	-1	//Strange Rabbit
418	51	30	50	149	-1	//Strange Rabbit
418	51	30	24	144	-1	//Strange Rabbit
418	51	30	45	160	-1	//Strange Rabbit
418	51	30	31	157	-1	//Strange Rabbit
418	51	30	50	149	-1	//Strange Rabbit
418	51	30	24	144	-1	//Strange Rabbit
418	51	30	75	173	-1	//Strange Rabbit
418	51	30	123	227	-1	//Strange Rabbit
418	51	30	109	217	-1	//Strange Rabbit
418	51	30	105	201	-1	//Strange Rabbit
418	51	30	106	187	-1	//Strange Rabbit
418	51	30	97	190	-1	//Strange Rabbit
419	51	30	93	117	-1	//Hideous Rabbit
419	51	30	139	141	-1	//Hideous Rabbit
419	51	30	129	119	-1	//Hideous Rabbit
419	51	30	130	132	-1	//Hideous Rabbit
419	51	30	115	109	-1	//Hideous Rabbit
419	51	30	130	132	-1	//Hideous Rabbit
419	51	30	139	141	-1	//Hideous Rabbit
419	51	30	129	119	-1	//Hideous Rabbit
419	51	30	135	89	-1	//Hideous Rabbit
419	51	30	169	124	-1	//Hideous Rabbit
419	51	30	111	127	-1	//Hideous Rabbit
419	51	30	150	110	-1	//Hideous Rabbit
419	51	30	151	156	-1	//Hideous Rabbit
419	51	30	155	147	-1	//Hideous Rabbit
419	51	30	137	103	-1	//Hideous Rabbit
419	51	30	150	129	-1	//Hideous Rabbit
419	51	30	151	126	-1	//Hideous Rabbit
419	51	30	128	169	-1	//Hideous Rabbit
419	51	30	97	105	-1	//Hideous Rabbit
419	51	30	102	139	-1	//Hideous Rabbit
420	51	30	74	81	-1	//Werewolf
420	51	30	102	106	-1	//Werewolf
420	51	30	74	81	-1	//Werewolf
420	51	30	45	77	-1	//Werewolf
420	51	30	68	30	-1	//Werewolf
420	51	30	72	32	-1	//Werewolf
420	51	30	92	58	-1	//Werewolf
420	51	30	69	59	-1	//Werewolf
420	51	30	72	60	-1	//Werewolf
420	51	30	70	63	-1	//Werewolf
420	51	30	46	82	-1	//Werewolf
420	51	30	57	91	-1	//Werewolf
420	51	30	52	69	-1	//Werewolf
420	51	30	65	75	-1	//Werewolf
420	51	30	73	84	-1	//Werewolf
420	51	30	83	57	-1	//Werewolf
420	51	30	84	42	-1	//Werewolf
421	51	30	68	137	-1	//Polluted Butterfly
421	51	30	122	189	-1	//Polluted Butterfly
421	51	30	133	213	-1	//Polluted Butterfly
421	51	30	33	130	-1	//Polluted Butterfly
421	51	30	68	137	-1	//Polluted Butterfly
421	51	30	122	189	-1	//Polluted Butterfly
421	51	30	93	117	-1	//Polluted Butterfly
421	51	30	119	139	-1	//Polluted Butterfly
421	51	30	115	163	-1	//Polluted Butterfly
421	51	30	82	138	-1	//Polluted Butterfly
421	51	30	118	155	-1	//Polluted Butterfly
421	51	30	132	209	-1	//Polluted Butterfly
421	51	30	135	195	-1	//Polluted Butterfly
421	51	30	75	154	-1	//Polluted Butterfly
422	51	30	135	89	-1	//Cursed Lich
422	51	30	118	49	-1	//Cursed Lich
422	51	30	115	89	-1	//Cursed Lich
422	51	30	121	23	-1	//Cursed Lich
422	51	30	125	38	-1	//Cursed Lich
422	51	30	104	67	-1	//Cursed Lich
422	51	30	104	30	-1	//Cursed Lich
422	51	30	102	32	-1	//Cursed Lich
422	51	30	87	39	-1	//Cursed Lich
422	51	30	76	15	-1	//Cursed Lich
422	51	30	80	16	-1	//Cursed Lich
422	51	30	127	40	-1	//Cursed Lich
422	51	30	135	28	-1	//Cursed Lich
422	51	30	135	25	-1	//Cursed Lich
422	51	30	96	45	-1	//Cursed Lich
422	51	30	104	49	-1	//Cursed Lich
422	51	30	104	63	-1	//Cursed Lich
423	51	30	230	143	-1	//Totem Golem
423	51	30	196	171	-1	//Totem Golem
423	51	30	202	193	-1	//Totem Golem
423	51	30	184	194	-1	//Totem Golem
423	51	30	230	143	-1	//Totem Golem
423	51	30	196	171	-1	//Totem Golem
423	51	30	202	193	-1	//Totem Golem
423	51	30	184	194	-1	//Totem Golem
423	51	30	228	130	-1	//Totem Golem
423	51	30	226	149	-1	//Totem Golem
423	51	30	171	175	-1	//Totem Golem
423	51	30	174	180	-1	//Totem Golem
423	51	30	192	144	-1	//Totem Golem
423	51	30	190	150	-1	//Totem Golem
423	51	30	195	149	-1	//Totem Golem
423	51	30	223	143	-1	//Totem Golem
423	51	30	212	150	-1	//Totem Golem
423	51	30	200	157	-1	//Totem Golem
423	51	30	177	175	-1	//Totem Golem
423	51	30	208	125	-1	//Totem Golem
423	51	30	214	135	-1	//Totem Golem
423	51	30	227	118	-1	//Totem Golem
424	51	30	169	124	-1	//Grizzly
424	51	30	176	68	-1	//Grizzly
424	51	30	186	75	-1	//Grizzly
424	51	30	180	75	-1	//Grizzly
424	51	30	184	79	-1	//Grizzly
424	51	30	195	33	-1	//Grizzly
424	51	30	193	88	-1	//Grizzly
424	51	30	192	93	-1	//Grizzly
424	51	30	152	51	-1	//Grizzly
424	51	30	182	98	-1	//Grizzly
424	51	30	173	94	-1	//Grizzly
424	51	30	160	81	-1	//Grizzly
424	51	30	152	76	-1	//Grizzly
424	51	30	154	80	-1	//Grizzly
424	51	30	150	55	-1	//Grizzly
424	51	30	156	52	-1	//Grizzly
424	51	30	154	56	-1	//Grizzly
424	51	30	163	69	-1	//Grizzly
424	51	30	173	80	-1	//Grizzly
424	51	30	189	90	-1	//Grizzly
424	51	30	167	91	-1	//Grizzly
424	51	30	171	90	-1	//Grizzly
425	51	30	205	16	-1	//Captain Grizzly
425	51	30	200	54	-1	//Captain Grizzly
425	51	30	219	74	-1	//Captain Grizzly
425	51	30	205	16	-1	//Captain Grizzly
425	51	30	219	74	-1	//Captain Grizzly
425	51	30	185	20	-1	//Captain Grizzly
425	51	30	202	57	-1	//Captain Grizzly
425	51	30	205	53	-1	//Captain Grizzly
425	51	30	176	38	-1	//Captain Grizzly
425	51	30	196	38	-1	//Captain Grizzly
425	51	30	212	20	-1	//Captain Grizzly
425	51	30	230	48	-1	//Captain Grizzly
425	51	30	226	45	-1	//Captain Grizzly
425	51	30	226	51	-1	//Captain Grizzly
425	51	30	214	52	-1	//Captain Grizzly
425	51	30	173	34	-1	//Captain Grizzly
425	51	30	168	24	-1	//Captain Grizzly
425	51	30	177	33	-1	//Captain Grizzly
425	51	30	202	19	-1	//Captain Grizzly
425	51	30	207	20	-1	//Captain Grizzly
425	51	30	212	24	-1	//Captain Grizzly
425	51	30	199	35	-1	//Captain Grizzly
425	51	30	194	46	-1	//Captain Grizzly
425	51	30	196	50	-1	//Captain Grizzly
425	51	30	198	47	-1	//Captain Grizzly
425	51	30	218	38	-1	//Captain Grizzly
425	51	30	207	38	-1	//Captain Grizzly
end

//Npcs Swamp of Calmness
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
240	56	0	133	108	2	//Safeaty Guard
253	56	0	133	113	2	//Potion Girl Amy
end

//Monsters Swamp of Calmness
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
2
441	56	30	198	198	-1	//Poison Avy
441	56	30	207	202	-1	//Poison Avy
441	56	30	198	208	-1	//Poison Avy
441	56	30	198	214	-1	//Poison Avy
441	56	30	173	215	-1	//Poison Avy
441	56	30	173	222	-1	//Poison Avy
441	56	30	220	184	-1	//Poison Avy
441	56	30	226	184	-1	//Poison Avy
441	56	30	203	198	-1	//Poison Avy
441	56	30	233	204	-1	//Poison Avy
441	56	30	229	202	-1	//Poison Avy
441	56	30	236	201	-1	//Poison Avy
441	56	30	226	210	-1	//Poison Avy
441	56	30	237	210	-1	//Poison Avy
442	56	30	210	196	-1	//Fire Avy
442	56	30	220	192	-1	//Fire Avy
442	56	30	220	217	-1	//Fire Avy
442	56	30	224	217	-1	//Fire Avy
442	56	30	216	177	-1	//Fire Avy
442	56	30	230	173	-1	//Fire Avy
442	56	30	218	171	-1	//Fire Avy
442	56	30	227	169	-1	//Fire Avy
442	56	30	231	197	-1	//Fire Avy
442	56	30	189	226	-1	//Fire Avy
442	56	30	201	228	-1	//Fire Avy
442	56	30	207	234	-1	//Fire Avy
442	56	30	228	194	-1	//Fire Avy
442	56	30	235	194	-1	//Fire Avy
443	56	30	36	44	-1	//Ice Avy
443	56	30	41	44	-1	//Ice Avy
443	56	30	36	51	-1	//Ice Avy
443	56	30	40	49	-1	//Ice Avy
443	56	30	24	49	-1	//Ice Avy
443	56	30	10	44	-1	//Ice Avy
443	56	30	10	50	-1	//Ice Avy
443	56	30	13	47	-1	//Ice Avy
443	56	30	50	44	-1	//Ice Avy
443	56	30	52	11	-1	//Ice Avy
443	56	30	51	27	-1	//Ice Avy
